,Year,Team,Week,RankDiff,OppTeam,Rank,PrevRank
9458,2016,Kentucky,13,39,Louisville,50,50
9459,2016,Kentucky,15,13,Georgia Tech,50,50
9460,2016,Louisiana Tech,1,15,Arkansas,50,50
9461,2016,Louisiana Tech,2,0,South Carolina State,50,50
9462,2016,Louisiana Tech,3,0,Texas Tech,50,50
9463,2016,Louisiana Tech,4,0,Middle Tennessee,50,50
9464,2016,La.Tech,5,0,UTEP,50,50
9465,2016,Louisiana Tech,6,0,Western Kentucky,50,50
9466,2016,Louisiana Tech,7,0,Massachusetts,50,50
9467,2016,Louisiana Tech,8,0,FIU,50,50
9468,2016,Louisiana Tech,9,0,Rice,50,50
9469,2016,Louisiana Tech,10,0,North Texas,50,50
9470,2016,Louisiana Tech,11,0,UTSA,50,50
9471,2016,Louisiana Tech,12,0,na ,50,50
9472,2016,Louisiana Tech,13,0,Southern Miss,50,50
9473,2016,Louisiana Tech,14,0,Western Kentucky,50,50
9474,2016,Louisiana Tech,15,18,Navy,50,50
9475,2016,Louisiana Tech,15,18,Navy,50,50
9476,2016,Louisiana-Lafayette,1,20,Boise State,50,50
9477,2016,Louisiana-Lafayette,2,0,McNeese State,50,50
9478,2016,Louisiana-Lafayette,3,0,South Alabama,50,50
9479,2016,Louisiana-Lafayette,4,0,Tulane,50,50
9480,2016,Louisiana-Lafayette,5,0,New Mexico State,50,50
9481,2016,Louisiana-Lafayette,6,0,na ,50,50
9482,2016,Louisiana-Lafayette,7,0,Appalachian State,50,50
9483,2016,Louisiana-Lafayette,8,0,Texas State,50,50
9484,2016,Louisiana-Lafayette,9,0,na ,50,50
9485,2016,Louisiana-Lafayette,10,0,Idaho,50,50
9486,2016,Louisiana-Lafayette,11,0,Georgia Southern,50,50
9487,2016,Louisiana-Lafayette,12,0,Georgia,50,50
9488,2016,Louisiana-Lafayette,13,0,Arkansas State,50,50
9489,2016,Louisiana-Lafayette,14,0,Louisiana-Monroe,50,50
9490,2016,Louisiana-Lafayette,15,0,Southern Miss,50,50
9491,2016,Louisiana-Monroe,1,0,Southern ,50,50
9492,2016,Louisiana-Monroe,2,36,Oklahoma,50,50
9493,2016,Louisiana-Monroe,3,0,Georgia Southern,50,50
9494,2016,Louisiana-Monroe,4,0,na ,50,50
9495,2016,Louisiana-Monroe,5,15,Auburn,50,50
9496,2016,Louisiana-Monroe,6,0,Idaho,50,50
9497,2016,Louisiana-Monroe,7,0,Texas State,50,50
9498,2016,Louisiana-Monroe,8,0,New Mexico,50,50
9499,2016,Louisiana-Monroe,9,0,Arkansas State,50,50
9500,2016,Louisiana-Monroe,10,0,South Alabama,50,50
9501,2016,Louisiana-Monroe,11,0,Georgia State,50,50
9502,2016,Louisiana-Monroe,12,0,Appalachian State,50,50
9503,2016,Louisiana-Monroe,13,0,na ,50,50
9504,2016,Louisiana-Monroe,14,0,Louisiana-Lafayette,50,50
9505,2016,Louisville,1,-31,Charlotte,13,19
9506,2016,Louisville,2,-37,Syracuse,10,13
9507,2016,Louisville,3,8,Florida State,3,10
9508,2016,Louisville,4,-47,Marshall,3,3
9509,2016,Louisville,5,-2,Clemson,7,3
9510,2016,Louisville,6,-43,na ,7,7
9511,2016,Louisville,7,-43,Duke,7,7
9512,2016,Louisville,8,-29,NC State,5,7
9513,2016,Louisville,9,-45,Virginia,5,5
9514,2016,Louisville,10,-45,Boston College,5,5
9515,2016,Louisville,11,-45,Wake Forest,3,5
9516,2016,Louisville,12,-23,Houston,11,3
9517,2016,Louisville,13,-39,Kentucky,16,11
9518,2016,Louisville,15,-4,LSU,21,15
9519,2016,LSU,1,-27,Wisconsin,21,5
9520,2016,LSU,2,-29,Jacksonville State,20,21
9521,2016,LSU,3,-30,Mississippi State,18,20
9522,2016,LSU,4,-32,Auburn,36,18
9523,2016,LSU,5,-14,Missouri,28,36
9524,2016,LSU,6,-22,na ,29,28
9525,2016,LSU,7,-21,Southern Miss,25,29
9526,2016,LSU,8,-25,Mississippi,19,25
9527,2016,LSU,9,-31,na ,15,19
9528,2016,LSU,10,14,Alabama,19,15
9529,2016,LSU,11,-8,Arkansas,16,19
9530,2016,LSU,12,-5,Florida,25,16
9531,2016,LSU,13,3,Texas A&M,21,25
9532,2016,LSU,15,4,Louisville,13,19
9533,2016,Marshall,2,0,Morgan State,50,50
9534,2016,Marshall,3,0,Akron,50,50
9535,2016,Marshall,4,47,Louisville,50,50
9536,2016,Marshall,5,0,Pittsburgh,50,50
9537,2016,Marshall,6,0,North Texas,50,50
9538,2016,Marshall,7,0,Florida Atlantic,50,50
9539,2016,Marshall,8,0,Charlotte,50,50
9540,2016,Marshall,9,0,Southern Miss,50,50
9541,2016,Marshall,10,0,Old Dominion,50,50
9542,2016,Marshall,11,0,Middle Tennessee,50,50
9543,2016,Marshall,12,0,FIU,50,50
9544,2016,Marshall,13,0,Western Kentucky,50,50
9545,2016,Maryland,1,0,Howard,50,50
9546,2016,Maryland,2,0,FIU,50,50
9547,2016,Maryland,3,0,UCF,42,50
9548,2016,Maryland,4,-8,na ,40,42
9549,2016,Maryland,5,-10,Purdue,34,40
9550,2016,Maryland,6,-16,Penn State,50,34
9551,2016,Maryland,7,0,Minnesota,50,50
9552,2016,Maryland,8,0,Michigan State,50,50
9553,2016,Maryland,9,0,Indiana,50,50
9554,2016,Maryland,10,48,Michigan,50,50
9555,2016,Maryland,11,44,Ohio State,50,50
9556,2016,Maryland,12,31,Nebraska,50,50
9557,2016,Maryland,13,0,Rutgers,50,50
9558,2016,Maryland,15,0,Boston College,50,50
9559,2016,Massachusetts,1,25,Florida,50,50
9560,2016,Massachusetts,2,0,Boston College,50,50
9561,2016,Massachusetts,3,0,FIU,50,50
9562,2016,Massachusetts,4,0,Mississippi State,50,50
9563,2016,Massachusetts,5,0,Tulane,50,50
9564,2016,Massachusetts,6,0,Old Dominion,50,50
9565,2016,Massachusetts,7,0,Louisiana Tech,50,50
9566,2016,Massachusetts,8,0,South Carolina,50,50
9567,2016,Massachusetts,9,0,Wagner,50,50
9568,2016,Massachusetts,10,21,Troy,50,50
9569,2016,Massachusetts,11,0,na ,50,50
9570,2016,Massachusetts,12,0,BYU,50,50
9571,2016,Massachusetts,13,0,Hawaii,50,50
9572,2016,Memphis,1,0,Southeast Missouri State,50,50
9573,2016,Memphis,2,0,na ,50,50
9574,2016,Memphis,3,0,Kansas,50,50
9575,2016,Memphis,4,0,Bowling Green,39,50
9576,2016,Memphis,5,23,Mississippi,50,39
9577,2016,Memphis,6,0,Temple,50,50
9578,2016,Memphis,7,0,Tulane,50,50
9579,2016,Memphis,8,26,Navy,50,50
9580,2016,Memphis,9,0,Tulsa,50,50
9581,2016,Memphis,10,0,SMU,50,50
9582,2016,Memphis,11,18,South Florida,50,50
9583,2016,Memphis,12,0,Cincinnati,50,50
9584,2016,Memphis,13,32,Houston,50,50
9585,2016,Memphis,15,15,Western Kentucky,50,50
9586,2016,Miami,1,-24,Florida A&M,25,26
9587,2016,Miami,2,-25,Florida Atlantic,25,25
9588,2016,Miami,3,-25,Appalachian State,15,25
9589,2016,Miami,4,-35,na ,14,15
9590,2016,Miami,5,-36,Georgia Tech,10,14
9591,2016,Miami,6,-13,Florida State,16,10
9592,2016,Miami,7,-12,North Carolina,27,16
9593,2016,Miami,8,-3,Virginia Tech,50,27
9594,2016,Miami,9,0,Notre Dame,50,50
9595,2016,Miami,10,0,Pittsburgh,50,50
9596,2016,Miami,11,0,Virginia,50,50
9597,2016,Miami,12,0,NC State,50,50
9598,2016,Miami,13,0,Duke,35,50
9599,2016,Miami,15,22,West Virginia,20,36
9600,2016,"Miami, OH",1,33,Iowa,50,50
9601,2016,"Miami, OH",2,0,Eastern Illinois,50,50
9602,2016,"Miami, OH",3,0,Western Kentucky,50,50
9603,2016,"Miami, OH",4,0,Cincinnati,50,50
9604,2016,"Miami, OH",5,0,Ohio,50,50
9605,2016,"Miami, OH",6,0,Akron,50,50
9606,2016,"Miami, OH",7,0,Kent State,50,50
9607,2016,"Miami, OH",8,0,Bowling Green,50,50
9608,2016,"Miami, OH",9,0,Eastern Michigan,50,50
9609,2016,"Miami, OH",10,0,Central Michigan,50,50
9610,2016,"Miami, OH",11,0,Buffalo,50,50
9611,2016,"Miami, OH",12,0,na ,50,50
9612,2016,"Miami, OH",13,0,Ball State,50,50
9613,2016,"Miami, OH",15,0,Mississippi State,50,50
9614,2016,Michigan,1,-43,Hawaii,5,7
9615,2016,Michigan  ,2,0,UCF,50,50
9616,2016,Michigan,3,-33,Colorado,4,4
9617,2016,Michigan,4,-46,Penn State,4,4
9618,2016,Michigan,5,-4,Wisconsin,4,4
9619,2016,Michigan,6,-46,Rutgers,4,4
9620,2016,Michigan,7,-46,na ,3,4
9621,2016,Michigan,8,-47,Illinois,2,3
9622,2016,Michigan,9,-48,Michigan State,2,2
9623,2016,Michigan,10,-48,Maryland,2,2
9624,2016,Michigan,11,-48,Iowa,4,2
9625,2016,Michigan,12,-46,Indiana,3,4
9626,2016,Michigan,13,1,Ohio State,5,3
9627,2016,Michigan,15,-4,Florida State,10,6
9628,2016,Michigan State,1,-38,Furman,12,12
9629,2016,Michigan State,2,-38,na ,12,12
9630,2016,Michigan State,3,-6,Notre Dame,8,12
9631,2016,Michigan State,4,-3,Wisconsin,17,8
9632,2016,Michigan State,5,-33,Indiana,37,17
9633,2016,Michigan State,6,-13,BYU,50,37
9634,2016,Michigan State,7,0,Northwestern,50,50
9635,2016,Michigan State,8,0,Maryland,50,50
9636,2016,Michigan State,9,48,Michigan,50,50
9637,2016,Michigan State,10,0,Illinois,50,50
9638,2016,Michigan State,11,0,Rutgers,50,50
9639,2016,Michigan State,12,48,Ohio State,50,50
9640,2016,Michigan State,13,42,Penn State,50,50
9641,2016,Minnesota,1,0,Oregon State,50,50
9642,2016,Minnesota,2,0,Indiana State,50,50
9643,2016,Minnesota,3,0,na ,50,50
9644,2016,Minnesota,4,0,Colorado State,50,50
9645,2016,Minnesota,5,0,Penn State,50,50
9646,2016,Minnesota,6,0,Iowa,50,50
9647,2016,Minnesota,7,0,Maryland,50,50
9648,2016,Minnesota,8,0,Rutgers,50,50
9649,2016,Minnesota,9,0,Illinois,50,50
9650,2016,Minnesota,10,0,Purdue,34,50
9651,2016,Minnesota,11,13,Nebraska,38,34
9652,2016,Minnesota,12,-12,Northwestern,35,38
9653,2016,Minnesota,13,30,Wisconsin,50,35
9654,2016,Minnesota,15,21,Washington State,34,50
9655,2016,Mississippi  ,1,46,Florida State,50,50
9656,2016,Mississippi,2,-31,Wofford,19,19
9657,2016,Mississippi,3,18,Alabama,23,19
9658,2016,Mississippi  ,4,38,Georgia,50,50
9659,2016,Mississippi,5,-23,Memphis,14,16
9660,2016,Mississippi,6,-36,na ,12,14
9661,2016,Mississippi,7,-10,Arkansas,23,12
9662,2016,Mississippi  ,8,25,LSU,50,50
9663,2016,Mississippi,9,35,Auburn,50,50
9664,2016,Mississippi,10,0,Georgia Southern,50,50
9665,2016,Mississippi,11,40,Texas A&M,37,50
9666,2016,Mississippi,12,-13,Vanderbilt,50,37
9667,2016,Mississippi,13,0,Mississippi State,50,50
9668,2016,Mississippi State,1,0,South Alabama,50,50
9669,2016,Mississippi State,2,0,South Carolina,50,50
9670,2016,Mississippi State,3,30,LSU,50,50
9671,2016,Mississippi State,4,0,Massachusetts,50,50
9672,2016,Mississippi State,5,0,na ,50,50
9673,2016,Mississippi State,6,21,Auburn,50,50
9674,2016,Mississippi State,7,0,BYU,50,50
9675,2016,Mississippi State,8,0,Kentucky,50,50
9676,2016,Mississippi State,9,0,Samford,50,50
9677,2016,Mississippi State,10,43,Texas A&M,50,50
9678,2016,Mississippi State,11,49,Alabama,50,50
9679,2016,Mississippi State,12,15,Arkansas,50,50
9680,2016,Mississippi State,13,0,Mississippi,50,50
9681,2016,Mississippi State,15,0,"Miami, OH",50,50
9682,2016,Missouri,1,0,West Virginia,50,50
9683,2016,Missouri,2,0,Eastern Michigan,50,50
9684,2016,Missouri,3,34,Georgia,50,50
9685,2016,Missouri,4,0,Delaware State,50,50
9686,2016,Missouri,5,14,LSU,50,50
9687,2016,Missouri,6,0,na ,50,50
9688,2016,Missouri,7,0,Florida ,50,50
9689,2016,Missouri,8,0,Middle Tennessee,50,50
9690,2016,Missouri,9,0,Kentucky,50,50
9691,2016,Missouri,10,0,South Carolina,50,50
9692,2016,Missouri,11,0,Vanderbilt,50,50
9693,2016,Missouri,12,21,Tennessee,50,50
9694,2016,Missouri,13,18,Arkansas,50,50
9695,2016,Middle Tennessee,1,0,Alabama A&M,50,50
9696,2016,Middle Tennessee,2,0,Vanderbilt,50,50
9697,2016,Middle Tennessee,3,0,Bowling Green,50,50
9698,2016,Middle Tennessee,4,0,Louisiana Tech,50,50
9699,2016,Middle Tennessee,5,0,North Texas,50,50
9700,2016,Middle Tennessee,6,0,na ,50,50
9701,2016,Middle Tennessee,7,0,Western Kentucky,50,50
9702,2016,Middle Tennessee,8,0,Missouri,50,50
9703,2016,Middle Tennessee,9,0,FIU,50,50
9704,2016,Middle Tennessee,10,0,UTSA,50,50
9705,2016,Middle Tennessee,11,0,Marshall,50,50
9706,2016,Middle Tennessee,12,0,Charlotte,50,50
9707,2016,Middle Tennessee,13,0,Florida Atlantic,50,50
9708,2016,Middle Tennessee,15,0,Hawaii,50,50
9709,2016,Northern Illinois,1,0,Wyoming,50,50
9710,2016,Northern Illinois,2,0,South Florida,50,50
9711,2016,Northern Illinois,3,22,San Diego State,50,50
9712,2016,Northern Illinois,4,0,Western Illinois,50,50
9713,2016,Northern Illinois,5,0,Ball State,50,50
9714,2016,Northern Illinois,6,24,Western Michigan,50,50
9715,2016,Northern Illinois,7,0,Central Michigan,50,50
9716,2016,Northern Illinois,8,0,Buffalo,50,50
9717,2016,Northern Illinois,9,0,na ,50,50
9718,2016,Northern Illinois,10,0,Bowling Green,50,50
9719,2016,Northern Illinois,11,0,Toledo,50,50
9720,2016,Northern Illinois,12,0,Eastern Michigan,50,50
9721,2016,Northern Illinois,13,0,Kent State,50,50
9722,2016,NC State,1,0,William & Mary,50,50
9723,2016,NC State,2,0,East Carolina,50,50
9724,2016,NC State,3,0,Old Dominion,50,50
9725,2016,NC State,4,0,na ,50,50
9726,2016,NC State,5,12,Wake Forest,50,50
9727,2016,NC State,6,0,Notre Dame,36,50
9728,2016,NC State,7,33,Clemson,36,36
9729,2016,NC State,8,29,Louisville,50,36
9730,2016,NC State,9,0,Boston College,50,50
9731,2016,NC State,10,31,Florida State,50,50
9732,2016,NC State,11,0,Syracuse,50,50
9733,2016,NC State,12,0,Miami,50,50
9734,2016,NC State,13,21,North Carolina,50,50
9735,2016,NC State,15,0,Vanderbilt,50,50
9736,2016,Navy,1,-12,Fordham,36,38
9737,2016,Navy,2,-14,Connecticut,50,36
9738,2016,Navy,3,0,Tulane,50,50
9739,2016,Navy,4,0,na ,50,50
9740,2016,Navy,5,0,Air Force,50,50
9741,2016,Navy,6,44,Houston,25,50
9742,2016,Navy,7,-25,na ,24,25
9743,2016,Navy,8,-26,Memphis,22,24
9744,2016,Navy,9,-28,South Florida,50,22
9745,2016,Navy,10,0,Notre Dame,35,50
9746,2016,Navy,11,2,Tulsa,30,35
9747,2016,Navy,12,-20,East Carolina,28,30
9748,2016,Navy,13,-22,SMU,20,28
9749,2016,Navy,14,-12,Temple,32,20
9750,2016,Navy,15,-18,Army,40,32
9751,2016,Navy,15,-18,Army,40,32
9752,2016,Navy,15,-18,Louisiana Tech,40,32
9753,2016,Nebraska,1,-13,Fresno State,33,37
9754,2016,Nebraska,2,-17,Wyoming,33,33
9755,2016,Nebraska,3,11,Oregon,20,33
9756,2016,Nebraska,4,-30,Northwestern,15,20
9757,2016,Nebraska,5,-35,Illinois,12,15
9758,2016,Nebraska,6,-38,na ,10,12
9759,2016,Nebraska,7,-40,Indiana,8,10
9760,2016,Nebraska,8,-42,Purdue,7,8
9761,2016,Nebraska,9,-4,Wisconsin,9,7
9762,2016,Nebraska,10,3,Ohio State,21,9
9763,2016,Nebraska,11,-13,Minnesota,19,21
9764,2016,Nebraska,12,-31,Maryland,17,19
9765,2016,Nebraska,13,-16,Iowa,23,17
9766,2016,Nebraska,15,-9,Tennessee,28,24
9767,2016,Nevada,1,0,Cal Poly,50,50
9768,2016,Nevada,2,32,Notre Dame,50,50
9769,2016,Nevada,3,0,Buffalo,50,50
9770,2016,Nevada,4,0,Purdue,50,50
9771,2016,Nevada,5,0,Hawaii,50,50
9772,2016,Nevada,6,0,Fresno State,50,50
9773,2016,Nevada,7,0,San Jose State,50,50
9774,2016,Nevada,8,0,Wyoming,50,50
9775,2016,Nevada,9,0,na ,50,50
9776,2016,Nevada,10,0,New Mexico,50,50
9777,2016,Nevada,11,22,San Diego State,50,50
9778,2016,Nevada,12,0,Utah State,50,50
9779,2016,Nevada,13,0,UNLV,50,50
9780,2016,New Mexico,1,0,South Dakota,50,50
9781,2016,New Mexico,2,0,New Mexico State,50,50
9782,2016,New Mexico,3,0,Rutgers,50,50
9783,2016,New Mexico,4,0,na ,50,50
9784,2016,New Mexico,5,0,San Jose State,50,50
9785,2016,New Mexico,6,31,Boise State,50,50
9786,2016,New Mexico,7,11,Air Force,50,50
9787,2016,New Mexico,8,0,Louisiana-Monroe,50,50
9788,2016,New Mexico,9,0,Hawaii,50,50
9789,2016,New Mexico,10,0,Nevada,50,50
9790,2016,New Mexico,11,0,Utah State,50,50
9791,2016,New Mexico,12,0,Colorado State,50,50
9792,2016,New Mexico,13,13,Wyoming,50,50
9793,2016,New Mexico,15,0,UTSA,50,50
9794,2016,New Mexico State,1,0,UTEP,50,50
9795,2016,New Mexico State,2,0,New Mexico,50,50
9796,2016,New Mexico State,3,0,Kentucky,50,50
9797,2016,New Mexico State,4,0,Troy,50,50
9798,2016,New Mexico State,5,0,Louisiana-Lafayette,50,50
9799,2016,New Mexico State,6,0,na ,50,50
9800,2016,New Mexico State,7,0,Idaho,50,50
9801,2016,New Mexico State,8,0,Georgia Southern,50,50
9802,2016,New Mexico State,9,41,Texas A&M,50,50
9803,2016,New Mexico State,10,0,na ,50,50
9804,2016,New Mexico State,11,0,Arkansas State,50,50
9805,2016,New Mexico State,12,0,Texas State,50,50
9806,2016,New Mexico State,13,0,Appalachian State,50,50
9807,2016,New Mexico State,14,0,South Alabama,50,50
9808,2016,North Carolina,1,-28,Georgia ,31,22
9809,2016,North Carolina,2,-19,Illinois,34,31
9810,2016,North Carolina,3,-16,James Madison,36,34
9811,2016,North Carolina,4,-14,Pittsburgh,32,36
9812,2016,North Carolina,5,20,Florida State,17,32
9813,2016,North Carolina,6,-8,Virginia Tech,28,17
9814,2016,North Carolina,7,12,Miami,22,28
9815,2016,North Carolina,8,-28,Virginia,21,22
9816,2016,North Carolina,9,-29,na ,18,21
9817,2016,North Carolina,10,-32,Georgia Tech,15,18
9818,2016,North Carolina,11,-35,Duke,27,15
9819,2016,North Carolina,12,-23,Citadel,29,27
9820,2016,North Carolina,13,-21,NC State,50,29
9821,2016,North Carolina,15,34,Stanford,38,50
9822,2016,North Texas,1,0,SMU,50,50
9823,2016,North Texas,2,0,Bethune-Cookman,50,50
9824,2016,North Texas,3,27,Florida,50,50
9825,2016,North Texas,4,0,Rice,50,50
9826,2016,North Texas,5,0,Middle Tennessee,50,50
9827,2016,North Texas,6,0,Marshall,50,50
9828,2016,North Texas,7,0,na ,50,50
9829,2016,North Texas,8,0,Army,50,50
9830,2016,North Texas,9,0,UTSA,50,50
9831,2016,North Texas,10,0,Louisiana Tech,50,50
9832,2016,North Texas,11,0,Western Kentucky,50,50
9833,2016,North Texas,12,0,Southern Miss,50,50
9834,2016,North Texas,13,0,UTEP,50,50
9835,2016,North Texas,15,0,Army,50,50
9836,2016,North Texas,15,0,Army,50,50
9837,2016,Northwestern,1,-11,Western Michigan,50,39
9838,2016,Northwestern,2,0,Illinois State,50,50
9839,2016,Northwestern,3,0,Duke,50,50
9840,2016,Northwestern,4,30,Nebraska,50,50
9841,2016,Northwestern,5,17,Iowa,50,50
9842,2016,Northwestern,6,0,na ,50,50
9843,2016,Northwestern,7,0,Michigan State,50,50
9844,2016,Northwestern,8,0,Indiana,50,50
9845,2016,Northwestern,9,44,Ohio State,50,50
9846,2016,Northwestern,10,42,Wisconsin,50,50
9847,2016,Northwestern,11,0,Purdue,50,50
9848,2016,Northwestern,12,12,Minnesota,50,50
9849,2016,Northwestern,13,0,Illinois,50,50
9850,2016,Northwestern,15,28,Pittsburgh,50,50
9851,2016,Notre Dame,1,-26,Texas,18,10
9852,2016,Notre Dame,2,-32,Nevada,18,18
9853,2016,Notre Dame,3,6,Michigan State,33,18
9854,2016,Notre Dame,4,-17,Duke,50,33
9855,2016,Notre Dame,5,0,Syracuse,50,50
9856,2016,Notre Dame,6,0,NC State,50,50
9857,2016,Notre Dame,7,18,Stanford,50,50
9858,2016,Notre Dame,8,0,na ,50,50
9859,2016,Notre Dame,9,0,Miami,50,50
9860,2016,Notre Dame,10,0,Navy,50,50
9861,2016,Notre Dame,11,0,Army,50,50
9862,2016,Notre Dame,12,22,Virginia Tech,50,50
9863,2016,Notre Dame,13,38,USC,50,50
9864,2016,Ohio,1,0,Texas State,50,50
9865,2016,Ohio,2,0,Kansas,50,50
9866,2016,Ohio,3,35,Tennessee,50,50
9867,2016,Ohio,4,0,Gardner-Webb,50,50
9868,2016,Ohio,5,0,"Miami, OH",50,50
9869,2016,Ohio,6,0,Bowling Green,50,50
9870,2016,Ohio,7,0,Eastern Michigan,50,50
9871,2016,Ohio,8,0,Kent State,50,50
9872,2016,Ohio,9,0,Toledo,50,50
9873,2016,Ohio,10,0,Buffalo,50,50
9874,2016,Ohio,11,0,na ,50,50
9875,2016,Ohio,12,0,Central Michigan,50,50
9876,2016,Ohio  ,13,0,Akron,50,50
9877,2016,Ohio,14,37,Western Michigan,50,50
9878,2016,Ohio,15,0,Troy,50,50
9879,2016,Ohio State,1,-44,Bowling Green,4,6
9880,2016,Ohio State,2,-46,Tulsa,3,4
9881,2016,Ohio State,3,-47,Oklahoma  ,2,3
9882,2016,Ohio State,4,-48,na ,2,2
9883,2016,Ohio State,5,-48,Rutgers,2,2
9884,2016,Ohio State,6,-39,Indiana,2,2
9885,2016,Ohio State,7,-6,Wisconsin,2,2
9886,2016,Ohio State,8,-48,Penn State,6,2
9887,2016,Ohio State,9,-44,Northwestern,6,6
9888,2016,Ohio State,10,-3,Nebraska,6,6
9889,2016,Ohio State,11,-44,Maryland,2,6
9890,2016,Ohio State,12,-48,Michigan State,2,2
9891,2016,Ohio State,13,-1,Michigan,2,2
9892,2016,Ohio State,15,-1,Clemson,6,2
9893,2016,Ohio State,15,-1,Clemson,6,2
9894,2016,Oklahoma,1,-12,Houston,14,3
9895,2016,Oklahoma,2,-36,Louisiana-Monroe,14,14
9896,2016,Oklahoma  ,3,47,Ohio State,50,50
9897,2016,Oklahoma,4,-25,na ,27,25
9898,2016,Oklahoma,5,6,TCU,20,27
9899,2016,Oklahoma  ,6,8,Texas,50,50
9900,2016,Oklahoma,7,-31,Kansas State,16,19
9901,2016,Oklahoma,8,-34,Texas Tech,16,16
9902,2016,Oklahoma  ,9,0,Kansas,50,50
9903,2016,Oklahoma,10,-38,Iowa State,9,12
9904,2016,Oklahoma,11,-16,Baylor,8,9
9905,2016,Oklahoma  ,12,40,West Virginia,50,50
9906,2016,Oklahoma,13,-43,na ,7,7
9907,2016,Oklahoma,14,-4,Oklahoma State,7,7
9908,2016,Oklahoma,15,-10,Auburn,5,7
9909,2016,Oklahoma State,1,-29,Southeastern Louisiana,22,21
9910,2016,Oklahoma State,2,-28,Central Michigan,32,22
9911,2016,Oklahoma State,3,1,Pittsburgh,32,32
9912,2016,Oklahoma State,4,16,Baylor,50,32
9913,2016,Oklahoma State,5,28,Texas,32,50
9914,2016,Oklahoma State,6,-18,Iowa State,30,32
9915,2016,Oklahoma State,7,-20,na ,28,30
9916,2016,Oklahoma State,8,-22,Kansas,28,28
9917,2016,Oklahoma State,9,18,West Virginia,22,28
9918,2016,Oklahoma State,10,-28,Kansas State,17,22
9919,2016,Oklahoma State,11,-33,Texas Tech,13,17
9920,2016,Oklahoma State,12,-37,TCU,10,13
9921,2016,Oklahoma State,13,-40,na ,11,10
9922,2016,Oklahoma State,14,4,Oklahoma,13,11
9923,2016,Oklahoma State,15,2,Colorado,11,13
9924,2016,Old Dominion,1,0,Hampton,50,50
9925,2016,Old Dominion,2,0,Appalachian State,50,50
9926,2016,Old Dominion,3,0,NC State,50,50
9927,2016,Old Dominion,4,0,UTSA,50,50
9928,2016,Old Dominion,5,0,Charlotte,50,50
9929,2016,Old Dominion,6,0,Massachusetts,50,50
9930,2016,Old Dominion,7,0,na ,50,50
9931,2016,Old Dominion,8,0,Western Kentucky,50,50
9932,2016,Old Dominion,9,0,UTEP,50,50
9933,2016,Old Dominion,10,0,Marshall,50,50
9934,2016,Old Dominion,11,0,Southern Miss,50,50
9935,2016,Old Dominion,12,0,Florida Atlantic,50,50
9936,2016,Old Dominion,13,0,FIU,50,50
9937,2016,Old Dominion,15,0,Eastern Michigan,50,50
9938,2016,Oregon,1,-26,California-Davis,24,24
9939,2016,Oregon,2,-26,Virginia,22,24
9940,2016,Oregon,3,-11,Nebraska,34,22
9941,2016,Oregon,4,-16,Colorado,50,34
9942,2016,Oregon,5,0,Washington State,50,50
9943,2016,Oregon,6,45,Washington,50,50
9944,2016,Oregon,7,0,na ,50,50
9945,2016,Oregon,8,0,California,50,50
9946,2016,Oregon  ,9,0,Arizona State,50,50
9947,2016,Oregon,10,23,USC,50,50
9948,2016,Oregon,11,0,Stanford,50,50
9949,2016,Oregon,12,39,Utah,50,50
9950,2016,Oregon,13,0,Oregon State,50,50
9951,2016,Oregon State,1,0,Minnesota,50,50
9952,2016,Oregon State,2,0,na ,50,50
9953,2016,Oregon State,3,0,Idaho State,50,50
9954,2016,Oregon State,4,21,Boise State,50,50
9955,2016,Oregon State,5,19,Colorado,50,50
9956,2016,Oregon State,6,10,California,50,50
9957,2016,Oregon State,7,29,Utah,50,50
9958,2016,Oregon State,8,45,Washington,50,50
9959,2016,Oregon State,9,24,Washington State,50,50
9960,2016,Oregon State,10,0,Stanford,50,50
9961,2016,Oregon State,11,0,UCLA,50,50
9962,2016,Oregon State,12,0,Arizona,50,50
9963,2016,Oregon State,13,0,Oregon,50,50
9964,2016,Penn State,1,0,Kent State,50,50
9965,2016,Penn State,2,16,Pittsburgh,50,50
9966,2016,Penn State,3,0,Temple,50,50
9967,2016,Penn State,4,46,Michigan,50,50
9968,2016,Penn State,5,0,Minnesota,50,50
9969,2016,Penn State,6,16,Maryland,50,50
9970,2016,Penn State,7,0,na ,50,50
9971,2016,Penn State,8,48,Ohio State,24,50
9972,2016,Penn State,9,-26,Purdue,20,24
9973,2016,Penn State,10,-30,Iowa,12,20
9974,2016,Penn State,11,-38,Indiana,9,12
9975,2016,Penn State,12,-41,Rutgers,8,9
9976,2016,Penn State,13,-42,Michigan State,8,8
9977,2016,Penn State,14,2,Wisconsin,5,8
9978,2016,Penn State,15,-4,USC,7,5
9979,2016,Pittsburgh,1,-16,Villanova,34,34
9980,2016,Pittsburgh,2,-16,Penn State,31,34
9981,2016,Pittsburgh,3,-1,Oklahoma State,50,31
9982,2016,Pittsburgh,4,14,North Carolina,50,50
9983,2016,Pittsburgh,5,0,Marshall,50,50
9984,2016,Pittsburgh,6,0,Georgia Tech,50,50
9985,2016,Pittsburgh,7,0,Virginia,38,50
9986,2016,Pittsburgh,8,-12,na ,32,38
9987,2016,Pittsburgh,9,7,Virginia Tech,50,32
9988,2016,Pittsburgh,10,0,Miami,50,50
9989,2016,Pittsburgh,11,47,Clemson,33,50
